fuel_x0,fuel_k_log__,moisture_x0,moisture_k_log__,wd_pg_log__,ignition_x0,ignition_k_log__,suppression_x0,suppression_k_log__,max_f_interval__,cMTf_log__,cM_log__,cMT_log__,cMP_log__,cP_log__,cD1_log__,cD2_log__,kcD_log__,cRW_log__,cRT_log__,RS0_log__,cRTmm,sigma_log__,fuel_k,moisture_k,wd_pg,ignition_k,suppression_k,max_f,cMTf,cM,cMT,cMP,cP,cD1,cD2,kcD,cRW,cRT,RS0,sigma
0.19737889013957874,3.600896149557827,-0.686308153706246,2.056312831506496,-0.40101789159079815,1006.5769567012246,-6.352253946585586,0.8501985412496118,0.02255951491837578,-3.714238334839588,-0.2781574019478543,-1.7019988201408822,-6.65110339203414,-2.558343545573016,-2.215622685028822,-1.4376236158635924,-2.41231419554944,0.3243946065886225,0.32082246979639495,-3.128326699607917,0.7299350559269211,19.870383807320096,-0.6702793718121882,36.631046635411586,7.817093665952484,0.6696380800402444,0.001742814495163856,1.022815905158171,0.0237940428977278,0.7571776309001889,0.18231873723851857,0.001292595079212157,0.07743289833738567,0.10908556714631533,0.23749145956897347,0.08960768473481236,1.3831930165197912,1.3782608762391835,0.043791011497664414,2.074945847863466,0.511565640801066
0.19737889013957874,3.600896149557827,-0.686308153706246,2.056312831506496,-0.40101789159079815,1013.0105127717862,-6.352253946585586,0.8501985412496118,0.02255951491837578,-3.714238334839588,-0.3102033103086622,-1.7019988201408822,-6.043172386125135,-2.558343545573016,0.11230466510379555,-1.4376236158635924,-2.41231419554944,1.2118553806913077,0.32082246979639495,-3.128326699607917,0.7299350559269211,20.421038061613118,-0.6702793718121882,36.631046635411586,7.817093665952484,0.6696380800402444,0.001742814495163856,1.022815905158171,0.0237940428977278,0.7332978540547496,0.18231873723851857,0.0023740156605451083,0.07743289833738567,1.118853684397746,0.23749145956897347,0.08960768473481236,3.3597124188740968,1.3782608762391835,0.043791011497664414,2.074945847863466,0.511565640801066
0.19737889013957874,3.600896149557827,-0.686308153706246,2.056312831506496,-0.40101789159079815,1013.0105127717862,-6.352253946585586,0.8501985412496118,0.02255951491837578,-3.714238334839588,-0.3102033103086622,-1.7019988201408822,-6.043172386125135,-2.558343545573016,0.11230466510379555,-1.4376236158635924,-2.41231419554944,1.2118553806913077,-0.04586828122643899,-3.128326699607917,1.0889542752271792,20.421038061613118,-0.6702793718121882,36.631046635411586,7.817093665952484,0.6696380800402444,0.001742814495163856,1.022815905158171,0.0237940428977278,0.7332978540547496,0.18231873723851857,0.0023740156605451083,0.07743289833738567,1.118853684397746,0.23749145956897347,0.08960768473481236,3.3597124188740968,0.9551677674319479,0.043791011497664414,2.9711654261617895,0.511565640801066
0.19737889013957874,3.6031888549590656,-0.686308153706246,2.056312831506496,-0.40101789159079815,999.8911771461462,-6.352253946585586,0.8501985412496118,0.02255951491837578,-3.714238334839588,-0.3102033103086622,-1.7019988201408822,-5.8834593145980145,-2.558343545573016,0.11230466510379555,-1.4376236158635924,-2.41231419554944,1.2118553806913077,-0.04586828122643899,-3.128326699607917,1.0889542752271792,20.421038061613118,-0.6702793718121882,36.715127183017664,7.817093665952484,0.6696380800402444,0.001742814495163856,1.022815905158171,0.0237940428977278,0.7332978540547496,0.18231873723851857,0.002785133936669126,0.07743289833738567,1.118853684397746,0.23749145956897347,0.08960768473481236,3.3597124188740968,0.9551677674319479,0.043791011497664414,2.9711654261617895,0.511565640801066
0.19737889013957874,3.6031888549590656,-0.686308153706246,2.063646063974331,-0.40101789159079815,999.8911771461462,-6.352253946585586,0.8501985412496118,0.02255951491837578,-3.714238334839588,-0.3102033103086622,-1.7019988201408822,-5.8834593145980145,-2.565583477260563,0.11230466510379555,-1.1147572067548843,-2.41231419554944,1.2118553806913077,-0.04586828122643899,-3.128326699607917,1.1327965071994253,20.421038061613118,-0.6702793718121882,36.715127183017664,7.87462893293579,0.6696380800402444,0.001742814495163856,1.022815905158171,0.0237940428977278,0.7332978540547496,0.18231873723851857,0.002785133936669126,0.0768743139394187,1.118853684397746,0.32799490418012456,0.08960768473481236,3.3597124188740968,0.9551677674319479,0.043791011497664414,3.1043256418231273,0.511565640801066
0.19737889013957874,3.6078490381885775,-0.6778617500460005,2.0628969791499427,-0.40101789159079815,999.8911771461462,-6.352253946585586,0.8501985412496118,0.02255951491837578,-3.714238334839588,-0.3102033103086622,-1.7019988201408822,-6.443224520110466,-2.565583477260563,0.11230466510379555,-2.117319337938862,-2.41231419554944,0.6513538358130425,-0.04586828122643899,-3.128326699607917,1.1327965071994253,20.421038061613118,-0.6702793718121882,36.88662569986769,7.868732376690566,0.6696380800402444,0.001742814495163856,1.022815905158171,0.0237940428977278,0.7332978540547496,0.18231873723851857,0.0015912673255959835,0.0768743139394187,1.118853684397746,0.12035382440035157,0.08960768473481236,1.9181359130520432,0.9551677674319479,0.043791011497664414,3.1043256418231273,0.511565640801066
0.19737889013957874,3.724473973830826,-0.6778617500460005,2.0628969791499427,-0.40101789159079815,999.8911771461462,-6.352253946585586,0.8501985412496118,0.02255951491837578,-3.714238334839588,-0.26640869613304496,-1.7019988201408822,-6.443224520110466,-2.565583477260563,0.11230466510379555,0.45038093484738795,-2.41231419554944,0.6513538358130425,-1.2259377012814046,-3.128326699607917,0.37146369557415937,21.842455495207155,-0.6702793718121882,41.44942352775141,7.868732376690566,0.6696380800402444,0.001742814495163856,1.022815905158171,0.0237940428977278,0.7661259507948087,0.18231873723851857,0.0015912673255959835,0.0768743139394187,1.118853684397746,1.5689097240576109,0.08960768473481236,1.9181359130520432,0.2934823724593368,0.043791011497664414,1.4498552089850285,0.511565640801066
0.19737889013957874,3.724473973830826,-0.6778617500460005,2.0628969791499427,-0.40101789159079815,1009.4754665266709,-6.352253946585586,0.8501985412496118,0.02255951491837578,-3.714238334839588,-0.26640869613304496,-1.7019988201408822,-6.443224520110466,-2.565583477260563,0.11230466510379555,-0.021397844306111802,-2.312753643093276,0.6513538358130425,0.06326728539418447,-3.128326699607917,0.37146369557415937,21.842455495207155,-0.6498957095280041,41.44942352775141,7.868732376690566,0.6696380800402444,0.001742814495163856,1.022815905158171,0.0237940428977278,0.7661259507948087,0.18231873723851857,0.0015912673255959835,0.0768743139394187,1.118853684397746,0.9788294653651267,0.0989882974813887,1.9181359130520432,1.065311543396784,0.043791011497664414,1.4498552089850285,0.5221002240005927
0.19737889013957874,3.724473973830826,-0.6778617500460005,2.0628969791499427,-0.40101789159079815,1001.4282884727475,-6.352253946585586,0.8501985412496118,0.02255951491837578,-3.714238334839588,-0.26640869613304496,-1.9931977826639655,-7.445749557868361,-2.565583477260563,-0.3516191445279345,-0.021397844306111802,-2.312753643093276,0.6513538358130425,1.298208921228156,-3.128326699607917,0.0346203483099079,21.842455495207155,-0.6498957095280041,41.44942352775141,7.868732376690566,0.6696380800402444,0.001742814495163856,1.022815905158171,0.0237940428977278,0.7661259507948087,0.1362590013503928,0.0005839182558058502,0.0768743139394187,0.7035480210713704,0.9788294653651267,0.0989882974813887,1.9181359130520432,3.662730550222337,0.043791011497664414,1.0352266086521742,0.5221002240005927
0.19737889013957874,3.724473973830826,-0.6778617500460005,2.0628969791499427,-0.40101789159079815,1004.1413881233008,-6.352253946585586,0.8501985412496118,0.02255951491837578,-3.714238334839588,-0.26640869613304496,-1.9931977826639655,-8.669786895618131,-2.565583477260563,-0.3516191445279345,0.17673937211587443,-3.1007879495848267,0.6513538358130425,1.298208921228156,-3.128326699607917,0.0346203483099079,21.842455495207155,-0.6498957095280041,41.44942352775141,7.868732376690566,0.6696380800402444,0.001742814495163856,1.022815905158171,0.0237940428977278,0.7661259507948087,0.1362590013503928,0.00017169568942992372,0.0768743139394187,0.7035480210713704,1.1933200401172153,0.04501371987428901,1.9181359130520432,3.662730550222337,0.043791011497664414,1.0352266086521742,0.5221002240005927
